# system	crc	thumbnail_label	source
# Verified rescue seeds used to generate kind-specific crc -> thumbnail href
# overlays during prefetch/build. Rows must not duplicate the base libretro
# CRC index, and each thumbnail_label must exist in the libretro thumbnail
# index for the generated kind.
#
# nesterj-famicom-dat/date-publisher rows are derived from NesterJ_AoEX_R3
# famicom.dat records whose release date and publisher resolve to one
# unambiguous libretro NES thumbnail label. Ambiguous rows are intentionally
# omitted to avoid downloading the wrong image.
nes	02b0b405	Esper Bouken Tai (1987-10-13)(Jaleco)(JP)	nesterj-famicom-dat/date-publisher
nes	40b8ee9a	F-1 Sensation (1993-01-29)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	c66fb098	Famicom Jump - Eiyuu Retsuden (1989-02-25)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	a3e37134	Famicom Wars (1988-08-12)(Nintendo)(JP)	nesterj-famicom-dat/date-publisher
nes	73921674	Family Computer Othello (1986-11-13)(Kawada)(JP)	nesterj-famicom-dat/date-publisher
nes	79fba5a2	Family Quiz (1988-11-16)(Athena)(JP)	nesterj-famicom-dat/date-publisher
nes	69ffb014	Family Trainer - Fuuun! Takeshi Jou 2 (1988-12-20)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	73272e0a	Faxanadu (1987-11-16)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	cbb545c1	Flipull - An Exciting Cube Game (1989-12-15)(Taito)(JP)	nesterj-famicom-dat/date-publisher
nes	b8f3781d	Foton - The Ultimate Game on Planet Earth (1987-08-28)(Takara)(JP)	nesterj-famicom-dat/date-publisher
nes	e5d11921	Galaxian (1984-09-01)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	572ca03a	Galaxian (1984-09-01)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	76705b5f	Ganbare Goemon Gaiden 2 - Tenka no Zaihou (1992-01-03)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	7c393da4	Ganbare Pennant Race! (1989-02-28)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	d60e10aa	Gegege no Kitarou - Youkai Dai Makyou (1986-04-17)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	36c5ee93	Gekitou Pro Wrestling!! - Toukon Densetsu (1989-09-01)(Tecmo)(JP)	nesterj-famicom-dat/date-publisher
nes	705ef660	Gimmick! (1992-01-31)(Sunsoft)(JP)	nesterj-famicom-dat/date-publisher
nes	639d74e4	Godzilla (1988-12-09)(Toho)(JP)	nesterj-famicom-dat/date-publisher
nes	b25735f3	Golgo 13 - Dai 1 Shou - Kamigami no Tasogare (1988-03-01)(Vic Tokai)(JP)	nesterj-famicom-dat/date-publisher
nes	b59a7a29	Guardic Gaiden (1988-02-05)(Irem)(JP)	nesterj-famicom-dat/date-publisher
nes	93146bb0	Hayauchi Super Igo (1989-03-03)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	15662081	Hector 87 (1987-07-16)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	48c8de53	Herakles no Eikou - Toujin Makyou Den (1987-06-12)(Data East)(JP)	nesterj-famicom-dat/date-publisher
nes	b301b0dc	Higemaru Makaijima - Nanatsu no Shima Daibouken (1987-04-14)(Capcom)(JP)	nesterj-famicom-dat/date-publisher
nes	644dfe2b	Hokuto no Ken (1986-08-10)(Touei Douga)(JP)	nesterj-famicom-dat/date-publisher
nes	4471d531	Hoshi wo Miru Hito (1987-10-27)(Hot B)(JP)	nesterj-famicom-dat/date-publisher
nes	8c3d54e8	Ikari (1986-11-26)(K Amusement Lease)(JP)	nesterj-famicom-dat/date-publisher
nes	d6cc1f78	Jajamaru no Daibouken (1986-08-22)(Jaleco)(JP)	nesterj-famicom-dat/date-publisher
nes	6bbe2be5	Jajamaru no Daibouken (1986-08-22)(Jaleco)(JP)	nesterj-famicom-dat/date-publisher
nes	63af202f	JJ - Tobidase Daisakusen Part 2 (1987-12-07)(Square)(JP)	nesterj-famicom-dat/date-publisher
nes	da122635	Jongbou (1987-07-18)(K Amusement Lease)(JP)	nesterj-famicom-dat/date-publisher
nes	86291f44	Kage no Densetsu (1986-04-18)(Taito)(JP)	nesterj-famicom-dat/date-publisher
nes	5c629297	Kakefu Kun no Jump Tengoku - Speed Jigoku (1988-07-22)(Vic Tokai)(JP)	nesterj-famicom-dat/date-publisher
nes	2795e4f6	Kanshakudama Nage Kantarou no Toukaidou Gojuusan Tsugi (1986-07-03)(Sunsoft)(JP)	nesterj-famicom-dat/date-publisher
nes	f02035b1	Karaoke Studio (1987-07-30)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	ac4f4e9f	Kinnikuman - Muscle Tag Match (1985-11-08)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	ed0aa77b	Klax (1990-12-14)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	db5169dc	Kyuukyoku Harikiri Koushien (1992-03-19)(Taito)(JP)	nesterj-famicom-dat/date-publisher
nes	0bbf80cb	Kyuukyoku Harikiri Stadium - Heisei Gannen Ban (1989-07-21)(Taito)(JP)	nesterj-famicom-dat/date-publisher
nes	2bb3dabe	Kyuukyoku Harikiri Stadium 3 (1991-03-01)(Taito)(JP)	nesterj-famicom-dat/date-publisher
nes	33ce3ff0	Lagrange Point (1991-04-26)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	131a18cb	Layla (1986-12-20)(DB Soft)(JP)	nesterj-famicom-dat/date-publisher
nes	8f726dbc	Lipple Island (1988-01-23)(Sunsoft)(JP)	nesterj-famicom-dat/date-publisher
nes	2d782595	Lunar Ball (1985-12-05)(Pony Canyon)(JP)	nesterj-famicom-dat/date-publisher
nes	3348e3bd	Maison Ikkoku (1988-07-21)(Bothtec)(JP)	nesterj-famicom-dat/date-publisher
nes	6cd204b5	Majin Eiyuu Den Wataru Gaiden (1990-03-23)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	78b09986	Majou Densetsu 2 - Daimashikyou Galious (1987-08-11)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	e91f17c2	Mappy Kids (1989-12-22)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	ddad5880	Matsumoto Tooru no Kabushiki Hisshou Gaku (1988-02-18)(Imagineer)(JP)	nesterj-famicom-dat/date-publisher
nes	060f6e75	Meikyuu Kumikyoku - Milon no Daibouken (1986-11-13)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	322c9b09	Metal Gear (1987-12-22)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	33716316	Mickey Mouse (1987-03-06)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	c237ccb0	Mickey Mouse (1987-03-06)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	2ebf2e0d	Mini Putt (1991-02-15)(A-Wave)(JP)	nesterj-famicom-dat/date-publisher
nes	e84274c5	Mississippi Satsujin Jiken (1986-10-31)(Jaleco)(JP)	nesterj-famicom-dat/date-publisher
nes	bb7c5f7a	Mito Koumon (1987-08-11)(Sunsoft)(JP)	nesterj-famicom-dat/date-publisher
nes	e18ab050	Mobile Suit Z Gundam - Hot Scramble (1986-08-28)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	2305b528	Momotarou Densetsu (1987-10-26)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	5816ccc5	Nagagutsu wo Haita Neko - Sekai Isshuu 80 Nichi Daibouken (1986-11-21)(Touei Douga)(JP)	nesterj-famicom-dat/date-publisher
nes	fc201c46	Nangoku Shirei!! - Spy Vs Spy (1987-03-27)(Kemco)(JP)	nesterj-famicom-dat/date-publisher
nes	19cc71d2	Napoleon Senki (1988-03-18)(Irem)(JP)	nesterj-famicom-dat/date-publisher
nes	3a1694f9	Nekketsu Kakutou Densetsu (1992-12-23)(Technos Japan)(JP)	nesterj-famicom-dat/date-publisher
nes	0d6cf078	Nekketsu Kouha - Kunio Kun (1987-04-17)(Technos Japan)(JP)	nesterj-famicom-dat/date-publisher
nes	29449ba9	Nobunaga no Yabou - Zenkoku Ban (1988-03-18)(Koei)(JP)	nesterj-famicom-dat/date-publisher
nes	57783e71	Osomatsu Kun (1989-12-08)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	838bf76f	Outlanders (1987-12-04)(Victor Ongaku Sangyou)(JP)	nesterj-famicom-dat/date-publisher
nes	e28f2596	Pac-Land (1985-11-21)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	99b73746	Pooyan (1985-09-20)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	6b5ca5ae	RoboCop (1989-08-25)(Data East)(JP)	nesterj-famicom-dat/date-publisher
nes	2565786d	Rolling Thunder (1989-03-17)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	203d32ab	Saiyuuki World (1988-11-11)(Jaleco)(JP)	nesterj-famicom-dat/date-publisher
nes	a9a4ea4c	Satomi Hakkenden (1989-01-20)(SNK)(JP)	nesterj-famicom-dat/date-publisher
nes	05f04eac	SD Keiji - Blader (1991-08-02)(Taito)(JP)	nesterj-famicom-dat/date-publisher
nes	0caf2f15	Seicross (1986-05-15)(Nihon Bussan)(JP)	nesterj-famicom-dat/date-publisher
nes	e61e89ee	Shanghai (1987-12-01)(Sunsoft)(JP)	nesterj-famicom-dat/date-publisher
nes	e62a531b	Shanghai II (1990-08-24)(Sunsoft)(JP)	nesterj-famicom-dat/date-publisher
nes	bc1fbd7b	Shikinjou (1991-04-26)(Touei Douga)(JP)	nesterj-famicom-dat/date-publisher
nes	03fc2b59	Shin Jinrui - The New Type (1987-02-10)(Ricoh Elemex)(JP)	nesterj-famicom-dat/date-publisher
nes	589b2ec8	Spelunker (1985-12-06)(Irem)(JP)	nesterj-famicom-dat/date-publisher
nes	5e98ba4a	Spelunker 2 - Yuusha heno Chousen (1987-09-18)(Irem)(JP)	nesterj-famicom-dat/date-publisher
nes	6823cbc8	Star Force (1985-06-25)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	28c11d24	Sukeban Deka 3 (1988-01-22)(Touei Douga)(JP)	nesterj-famicom-dat/date-publisher
nes	b1494b9e	Super Dyna'mix Badminton (1988-08-26)(Vap)(JP)	nesterj-famicom-dat/date-publisher
nes	9f8f200a	Super Mogura Tataki!! - Pokkun Mogurar (1989-12-08)(IGS)(JP)	nesterj-famicom-dat/date-publisher
nes	ee60b5d6	Super Xevious - Gump no Nazo (1986-09-19)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	45917511	Sweet Home (1989-12-15)(Capcom)(JP)	nesterj-famicom-dat/date-publisher
nes	603c8abe	Takahashi Meijin no Bouken Jima (1986-09-12)(Hudson)(JP)	nesterj-famicom-dat/date-publisher
nes	bb4ee993	Takeshi no Chousenjou (1986-12-10)(Taito)(JP)	nesterj-famicom-dat/date-publisher
nes	2f27cdef	Tatakae!! Rahmen Man - Sakuretsu Choujin 102 Gei (1988-08-10)(Bandai)(JP)	nesterj-famicom-dat/date-publisher
nes	b807446e	Tetris (1988-12-22)(BPS)(JP)	nesterj-famicom-dat/date-publisher
nes	942f6bb0	Tetsudou Ou - Famicom Boardgame (1987-12-01)(DB Soft)(JP)	nesterj-famicom-dat/date-publisher
nes	e940d56f	Thexder (1985-12-19)(Square)(JP)	nesterj-famicom-dat/date-publisher
nes	e46c156d	Tiger-Heli (1986-12-05)(Pony Canyon)(JP)	nesterj-famicom-dat/date-publisher
nes	c3ba98ee	Tiny Toon Adventures (1991-12-20)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	957f3d28	Top Gun (1987-12-11)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	493680c8	Top Gun (1987-12-11)(Konami)(JP)	nesterj-famicom-dat/date-publisher
nes	9f85fa70	Transformers - Comvoy no Nazo (1986-12-05)(Takara)(JP)	nesterj-famicom-dat/date-publisher
nes	6e4697bf	Untouchables, The (1991-12-20)(Altron)(JP)	nesterj-famicom-dat/date-publisher
nes	8442b86c	Urusei Yatsura - Lum no Wedding Bell (1986-10-23)(Jaleco)(JP)	nesterj-famicom-dat/date-publisher
nes	504c6455	Warpman (1985-07-12)(Namco)(JP)	nesterj-famicom-dat/date-publisher
nes	fcfa4c1e	Woody Poko (1987-06-20)(DB Soft)(JP)	nesterj-famicom-dat/date-publisher
nes	abef6b83	Yume Penguin Monogatari (1991-01-25)(Konami)(JP)	nesterj-famicom-dat/date-publisher
#
# fbneo-v0.2.97.44 rows are derived from local FBNeo console XML DAT records.
# Rows are limited to single-ROM entries whose file extension is scraped by
# plumOS, whose CRC is absent from the base libretro DAT, and whose game label
# resolves to one libretro thumbnail label without region/risky-tag conflicts.
colecovision	f7f18e6f	Star Fortress (1997)(Dondzila, John)(PD)	fbneo-v0.2.97.44/colecovision/single-rom-label
gamegear	8a44108b	Megami Tensei Gaiden - Last Bible S (Japan) [T-En by MrRichard999, SSTranslations and Tom]	fbneo-v0.2.97.44/gamegear/single-rom-label
mastersystem	25051dd5	Mickey's Ultimate Challenge (Brazil) (En)	fbneo-v0.2.97.44/mastersystem/single-rom-label
mastersystem	30af0233	Promocao Especial M. System III Compact (Brazil) (Sample)	fbneo-v0.2.97.44/mastersystem/single-rom-label
mastersystem	890e83e4	Sapo Xule - O Mestre do Kung Fu (Brazil)	fbneo-v0.2.97.44/mastersystem/single-rom-label
mastersystem	a0cf8b15	World Cup Italia '90 (USA) (Demo)	fbneo-v0.2.97.44/mastersystem/single-rom-label
megadrive	08ece367	Mega Anser (Japan) (Program)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	0bb511bd	SeaQuest DSV (Europe)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	10683e83	Chess (Russia) (En) (Unl)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	1d08828c	ESPN National Hockey Night (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	21f27d34	Tecmo Super Bowl (USA) (October 1993)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	23a9616d	Flashback - The Quest for Identity (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	2a60ebe9	Justice League Task Force (World)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	2abae889	Sega Channel Demo (USA) (Program)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	2fdac6ab	Zoop (Europe)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	35bff1fd	Cliffhanger (Europe)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	36248f90	Foreman for Real (World)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	3c427882	Pac-Panic (Europe)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	4ef5d411	WWF Raw (World)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	570b5024	Fire Shark (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	5df382f7	Pac-Attack (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	6e25ebf0	NBA Jam - Tournament Edition (World)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	6f311c83	Flashback (Europe) (En,Fr)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	8b723d01	Batman Forever (World)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	8ea4717b	Muhammad Ali Heavyweight Boxing (Europe)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	9350e754	Wonder Library (Japan) (Program)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	94542eaf	NFL Quarterback Club (World)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	95ff7c3e	Action Replay (Europe) (Program) (Unl)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	a5cef7b6	Chess (Russia) (En) (Unl)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	a88fee44	Super Volley Ball (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	a899befa	Zoop (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	ad217654	Cannon Fodder (Europe)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	af9f9d9c	Slaughter Sport (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	b2dd857f	Donald in Maui Mallard (Europe) (Rev A)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	b790e3b4	Flashback (Japan)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	bd9eecf4	Chaos Engine, The (Europe)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	bf3e3fa4	Garou Densetsu - Shukumei no Tatakai (Japan)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	e0594abe	Shining Force (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	e6ebe9d5	Swamp Thing (USA) (Proto)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	eae8c000	NBA Playoffs - Bulls vs Blazers (Japan)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	ed0c1303	NCAA Final Four Basketball (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
megadrive	f1748e91	Triple Play 96 (USA)	fbneo-v0.2.97.44/megadrive/single-rom-label
msx	21e671f0	Batman (Japan)	fbneo-v0.2.97.44/msx/single-rom-label
msx	30151594	Fa Tetris (Korea) (Unl)	fbneo-v0.2.97.44/msx/single-rom-label
msx	3ebf588d	Demon Crystal, The (Japan)	fbneo-v0.2.97.44/msx/single-rom-label
msx	4c6df534	Fa Tetris (Korea) (Unl)	fbneo-v0.2.97.44/msx/single-rom-label
msx	57a1bfb3	Buru To Marty Kikiippatsu - Inspecteur Z (Japan)	fbneo-v0.2.97.44/msx/single-rom-label
msx	784d5f7f	Break Out (Japan)	fbneo-v0.2.97.44/msx/single-rom-label
msx	7de493ab	Super Boy II (Korea) (Unl)	fbneo-v0.2.97.44/msx/single-rom-label
msx	b358d5a7	Tetris (Korea) (Unl)	fbneo-v0.2.97.44/msx/single-rom-label
msx	c8fac21a	Nemesis 2 (Japan) (Demo)	fbneo-v0.2.97.44/msx/single-rom-label
msx	f422ad79	Super Boy 3 (Korea) (Unl)	fbneo-v0.2.97.44/msx/single-rom-label
pcengine	9a353afd	Gomola Speed (Japan)	fbneo-v0.2.97.44/pcengine/single-rom-label
pcengine	c89ce75a	Dragon Saber - After Story of Dragon Spirit (Japan) (Alt 1)	fbneo-v0.2.97.44/pcengine/single-rom-label
pcengine	e439f299	Be Ball (Japan)	fbneo-v0.2.97.44/pcengine/single-rom-label
pcengine	e6b38af1	Santatlantean (World) (Aftermarket) (Homebrew)	fbneo-v0.2.97.44/pcengine/single-rom-label
pcengine	eb833d15	Lady Sword (Japan) (Alt 1)	fbneo-v0.2.97.44/pcengine/single-rom-label
pcengine	f131b706	Youkai Douchuuki (Japan)	fbneo-v0.2.97.44/pcengine/single-rom-label
sg1000	2ec28526	Music (Japan) (SC-3000)	fbneo-v0.2.97.44/sg1000/single-rom-label
sg1000	dd4a661b	Terebi Oekaki (Japan)	fbneo-v0.2.97.44/sg1000/single-rom-label
